index_col,stock_code,shortname,fullname,address,income,profit,number,comedate,book,report,industry,bussiness
1277,HK1579,颐海国际,颐海国际控股有限公司,开曼群岛,--,--,1436,2016-07-13,--,,食品添加剂,在中国从事火锅底料、火锅蘸料及复合调味料的生产及销售。
1278,HK1580,大森控股,大森控股集团有限公司,开曼群岛,--,--,613,2016-12-19,--,,林业及木材,在中国制造及销售以木材为原材料的胶合板及木制生物质颗粒。
1279,HK1581,进昇集团控股,进升集团控股有限公司,开曼群岛,--,--,231,2016-12-08,--,,房屋建筑,建筑工程；及提供建筑机械租赁服务。
1280,HK1583,亲亲食品,亲亲食品集团(开曼)股份有限公司,开曼群岛,--,--,2750,2016-07-08,--,,休闲食品,中国的果冻产品生产商，并是一家全国性的膨化食品、调味产品和烘焙食品、糖果及其他产品生产商。
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1281,HK1585,雅迪控股,雅迪集团控股有限公司,开曼群岛,--,--,3160,2016-05-19,--,,汽车制造,在中国从事电动车及相关配件的开发、制造及销售。
1282,HK1586,中国力鸿,中国力鸿检验控股有限公司,开曼群岛,--,--,727,2016-07-12,--,,其他服务,从事中国的煤炭与焦炭检测及检验。
1283,HK1587,欣融国际,--,--,--,--,--,2018-06-27,--,,--,--
1284,HK1588,畅捷通,畅捷通信息技术股份有限公司,中国北京市,--,--,822,2014-06-26,--,,软件开发,销售软件及提供相关服务以及其他相关产品。
1285,HK1589,中国物流资产,中国物流资产控股有限公司,开曼群岛,--,--,154,2016-07-15,--,,地产投资,于中国从事租赁储存设施和相关管理服务。
1286,HK1591,汛和集团,汛和集团控股有限公司,开曼群岛,--,--,74,2016-09-28,--,,房屋建筑,承接地基工程主要包括挖掘及侧向承托工程、嵌岩工字桩及迷你桩工程以及桩帽建设工程。
1287,HK1592,基石控股,--,--,--,--,--,2018-07-04,--,,--,--
1288,HK1596,翼辰实业,河北翼辰实业集团股份有限公司,中国河北省,--,--,1083,2016-12-21,--,,轨道交通装备,生产及销售铁路扣件系统产品及焊接材料。
1289,HK1598,21世纪教育,--,--,--,--,--,2018-05-29,--,,--,--
1290,HK1599,城建设计,北京城建设计发展集团股份有限公司,中国北京市,--,--,4432,2014-07-08,--,,建筑工程,于中国从事设计、勘察及咨询城市轨道行业服务。
1291,HK1600,天伦燃气,中国天伦燃气控股有限公司,开曼群岛,--,--,2507,2010-11-10,--,,燃气,在中国投资、经营及管理燃气管道接驳业务、燃气输送和销售业务、加气站建设与营运、及LNG生产与销售。
1292,HK1606,国银租赁,国银金融租赁股份有限公司,中国广东省,--,--,253,2016-07-11,--,,融资租赁,办理租赁设备和物资的进出口业务、办理与租赁有关的金融业务以及办理代客外汇买卖业务。
1293,HK1608,伟能集团,伟能集团国际控股有限公司,开曼群岛,--,--,256,2016-11-24,--,,电力,发动机式发电机组设计、集成、销售及安装和提供分布式发电解决方案，包括分布式发电站设计、投资、建设、租赁及营运。
1294,HK1609,创建集团控股,创建集团(控股)有限公司,开曼群岛,--,--,595,2016-10-17,--,,房屋建筑,提供混凝土浇注服务及其他配套服务（例如提供施工工地杂项、清理服务以及混凝土浇注机械租赁）。
1295,HK1610,中粮肉食,中粮肉食控股有限公司,开曼群岛,--,--,5682,2016-11-01,--,,肉制品,投资控股、生猪养殖、畜禽屠宰、家禽饲养、销售鲜肉及冷冻肉、制造及销售肉类产品以及肉类产品进口。
1296,HK1611,桐成控股,桐成控股有限公司,英属维京群岛,--,--,819,2016-11-21,--,,电子元器件,制造螺管线圈；电池充电器解决方案及电源；LED照明；及PCBA及部件装配。
1297,HK1612,永胜医疗,永胜医疗控股有限公司,开曼群岛,--,--,1016,2016-07-13,--,,医疗器械,制造各种医疗器械，主要为呼吸产品、造影剂压力注射器一次性产品以及骨科支护具康复器具。
1298,HK1613,协同通信,协同通信集团有限公司,开曼群岛,--,--,291,2012-04-18,--,,通信设备,协同一号卫星系统业务；地面移动卫星终端系统业务；楼宇智能及智能家居业务；工业控制系统业务；数字集群系统业务；及其他配套业务。
1299,HK1615,奥邦建筑,--,--,--,--,--,2018-09-10,--,,--,--
1300,HK1616,星宏传媒,星宏传媒控股有限公司,开曼群岛,--,--,2522,2012-07-12,--,,纺织品,制造及销售纺织产品和提供相关加工服务，以及制作和发行电视剧。
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1301,HK1617,南方通信,南方通信控股有限公司,开曼群岛,--,--,360,2016-12-12,--,,通信设备,制造及销售光缆。
1302,HK1618,中国中冶,中国冶金科工股份有限公司,中国北京市,--,--,97684,2009-09-24,--,,建筑工程,工程承包、资源开发、装备制造及房地产开发业务
1303,HK1619,天合化工,天合化工集团有限公司,英属维京群岛,--,--,1414,2014-06-20,--,,化工用品,在中国的特种化工生产商，经营润滑油添加剂和特种氟化物两大业务。
1304,HK1620,加达控股,--,--,--,--,--,2018-06-28,--,,--,--
1305,HK1621,域高国际控股,--,--,--,--,--,2018-03-05,--,,--,--
1306,HK1622,力高集团,力高地产集团有限公司,开曼群岛,--,--,814,2014-01-30,--,,房地产,在中国从事物业开发。
1307,HK1623,海隆控股,海隆控股有限公司,开曼群岛,--,--,2804,2011-04-21,--,,气油设备与服务,制造及分销油气设备及涂层材料，提供涂层服务、油田服务及海洋工程服务。
1308,HK1626,旅业国际,旅业国际控股有限公司,开曼群岛,--,--,796,2014-06-27,--,,包装印刷,在中国从事纸质卷烟包装及社会产品纸质包装之设计、印刷及销售业务。
1309,HK1627,安保工程控股,安保工程控股有限公司,开曼群岛,--,--,408,2017-02-20,--,,建筑装饰,提供香港楼宇建筑服务及维修、保养、改建及加建工程。
1310,HK1628,禹洲地产,禹洲地产股份有限公司,开曼群岛,--,--,3805,2009-11-02,--,,房地产,物业开发、物业投资、提供管理服务及经营酒店。
1311,HK1629,盟科控股,盟科控股有限公司,开曼群岛,--,--,154,2016-11-25,--,,包装印刷,于中国制造卷烟包装纸。
1312,HK1630,建成控股,建成控股有限公司,开曼群岛,--,--,946,2017-06-16,--,,房屋建筑,提供模板工程及楼宇建筑工程。
1313,HK1631,REF HOLDINGS,REF Holdings Limited,开曼群岛,--,--,102,2015-09-25,--,,包装印刷,为香港的财经界提供财经印刷服务。
1314,HK1632,民商创科,膳源控股有限公司,开曼群岛,--,--,308,2016-11-29,--,,餐饮,在香港经营餐厅。
1315,HK1633,上谕集团,上谕集团控股有限公司,开曼群岛,--,--,111,2016-11-11,--,,房屋建筑,在香港及澳门提供地基工程服务。
1316,HK1635,大众公用,上海大众公用事业(集团)股份有限公司,中国上海市,--,--,2131,2016-12-05,--,,燃气,主要投资经营城市燃气、城市交通、环境市政、金融创投四大板块
1317,HK1636,中国金属利用,中国金属资源利用有限公司,开曼群岛,--,--,480,2014-02-21,--,,铜,铜、铝及相关产品的生产、销售及贸易。
1318,HK1637,顺兴集团控股,顺兴集团(控股)有限公司,开曼群岛,--,--,86,2017-01-03,--,,房屋建筑,在香港提供机电工程服务。
1319,HK1638,佳兆业集团,佳兆业集团控股有限公司,开曼群岛,--,--,10786,2009-12-09,--,,房地产,物业发展、物业投资、物业管理、酒店及餐饮业务，以及戏院、百货店及文化中心业务。
1320,HK1639,安捷利实业,安捷利实业有限公司,香港,--,--,2032,2004-08-18,--,,电子元器件,采购原材料和设备，以及贸易柔性电路板及柔性封装基板。
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1321,HK1647,雄岸科技,SHIS Limited,开曼群岛,--,--,330,2017-03-30,--,,房屋建筑,于新加坡提供综合楼宇服务，专注于维修及安装机械及电气系统，包括小型维修及装修工程；及提供建筑及建造工程服务。
1322,HK1649,内蒙古能建,内蒙古能源建设投资股份有限公司,中国内蒙古,--,--,5899,2017-07-18,--,,建筑工程,提供覆盖发电项目全周期和电力工程业整个价值链的全方位解决方案，包括勘测、设计及咨询、建设承包及维修检修服务。
1323,HK1651,津上机床中国,津上精密机床(中国)有限公司,开曼群岛,--,--,1396,2017-09-25,--,,电子元器件,制造及销售数控高精密机床。
1324,HK1652,福森药业,--,--,--,--,--,2018-07-11,--,,--,--
1325,HK1653,MOS HOUSE,--,--,--,--,--,2018-10-19,--,,--,--
1326,HK1655,OKURA HOLDINGS,Okura Holdings Limited,香港,--,--,555,2017-05-15,--,,博彩,营运日本日式弹珠机游戏馆。
1327,HK1656,亿仕登控股,亿仕登控股有限公司,新加坡,--,--,809,2017-01-12,--,,电子元器件,供应运动控制、工业计算及其他专业工程解决方案的综合工程解决方案。
1328,HK1658,邮储银行,中国邮政储蓄银行股份有限公司,中国北京市,--,--,167737,2016-09-28,--,,银行,公司金融业务、个人金融业务、资金业务及其他业务。
1329,HK1659,海天能源,--,--,--,--,--,2012-07-06,--,,--,--
1330,HK1660,兆邦基地产,善乐国际控股有限公司,开曼群岛,--,--,67,2017-02-10,--,,重型机械,建筑机械贸易（主要为地基机械及钻孔配件）；建筑机械租赁（主要为电力及能源机械）；及提供本地运输服务。
1331,HK1661,智美体育,智美体育集团,开曼群岛,--,--,112,2013-07-11,--,,体育赛事,体育赛事运营及影视节目制作，并着力于体育产业链的开发与延伸。
1332,HK1662,义合控股,义合控股有限公司,开曼群岛,--,--,364,2015-12-18,--,,建筑工程,于香港提供地基以及其他土木工程及隧道工程。
1333,HK1663,汉港控股,汉港控股集团有限公司,百慕达,--,--,295,2011-07-22,--,,房地产,于中国江西省从事住宅房地产开发业务。
1334,HK1665,槟杰科达,槟杰科达国际有限公司,--,--,--,397,2018-01-19,--,,--,为半导体、电讯、电子消费品及汽车行业的跨国制造商提供自动化技术及解决方案。
1335,HK1666,同仁堂科技,北京同仁堂科技发展股份有限公司,中国北京市,--,--,2046,2000-10-31,--,,中药,中药制造和销售，主要经营地为中国内地及香港。
1336,HK1667,进阶发展,进阶发展集团有限公司,开曼群岛,--,--,441,2017-04-07,--,,建筑装饰,提供楼宇建造服务；改建、加建、装修工程及楼宇服务；及维修及修复有历史性楼宇。
1337,HK1668,华南城,华南城控股有限公司,香港,--,--,5890,2009-09-30,--,,地产投资,发展及经营综合商贸物流及商贸中心、开发商住配套设施、物业管理以及提供电子商贸、奥特莱斯运营、物流及仓储服务。
1338,HK1669,环球信贷集团,环球信贷集团有限公司,开曼群岛,--,--,26,2014-12-12,--,,信贷,于香港提供物业按揭贷款及私人贷款的贷款业务。
1339,HK1671,天保能源,--,--,--,--,--,2018-04-27,--,,--,--
1340,HK1672,歌礼制药-B,--,--,--,--,--,2018-08-01,--,,--,--
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1341,HK1673,华章科技,华章科技控股有限公司,开曼群岛,--,--,285,2013-05-16,--,,电子元器件,在中国研究和发展、制造和销售工业自动化和污泥处理产品及提供售后服务。
1342,HK1675,亚信科技,--,--,--,--,--,2018-12-19,--,,--,--
1343,HK1676,中国升海食品,中国升海食品控股有限公司,开曼群岛,--,--,424,2017-07-18,--,,海产品,于中国销售干海产品、海洋休闲产品、海鲜冻品、销售藻类产品及菌类产品。
1344,HK1678,中创环球,中创环球控股有限公司,开曼群岛,--,--,887,2013-12-20,--,,家具家居,在中国从事设计、开发、制造及销售家居装饰产品、电壁炉及空气净化器业务。
1345,HK1679,瑞斯康集团,瑞斯康集团控股有限公司,开曼群岛,--,--,406,2017-06-09,--,,电子元器件,使用电力线载波通信技术的系统级芯片集成电路、模组、设备及解决方案的设计、开发及销售。
1346,HK1680,澳门励骏,澳门励骏创建有限公司,开曼群岛,--,--,4870,2013-07-05,--,,博彩,向澳博提供博彩服务；及经营酒店、娱乐及休闲设施。
1347,HK1681,康臣药业,康臣药业集团有限公司,开曼群岛,--,--,2209,2013-12-19,--,,药品,生产及销售药品。
1348,HK1682,华隆金控,华隆金控有限公司,百慕达,--,--,11,2010-10-05,--,,服装,买卖及制造服装产品以及提供品质检定服务。
1349,HK1683,皇中国际,皇中国际控股有限公司,开曼群岛,--,--,28,2015-09-08,--,,建筑装饰,以香港为基地提供一站式综合室内设计解决方案，包括设计、装修及装饰，亦负责整体项目管理。
1350,HK1685,博耳电力,博耳电力控股有限公司,开曼群岛,--,--,1146,2010-10-20,--,,环保工程,在中国从事设计、制造及销售配电设备以及提供配电系统方案服务。
1351,HK1686,新意网集团,新意网集团有限公司,--,--,--,241,2000-03-17,--,,--,提供数据中心、设施管理、网上应用及增值服务，系统之安装及保养服务。
1352,HK1689,华禧控股,华禧控股有限公司,开曼群岛,--,--,271,2013-12-06,--,,包装印刷,于中国从事生产及销售香烟包装材料；开发及销售功能性食品；及环境治理业务。
1353,HK1690,立基工程控股,--,--,--,--,--,2015-09-25,--,,--,--
1354,HK1693,璋利国际,璋利国际控股有限公司,开曼群岛,--,--,398,2017-08-09,--,,房屋建筑,提供各类建筑服务。
1355,HK1695,椰丰集团,椰丰集团有限公司,开曼群岛,--,--,248,2017-07-11,--,,食品添加剂,"食品生产及贸易,产品包括椰浆粉及低脂椰蓉,亦生产其他食品,如奶精及其他东南亚传统食品配料。"
1356,HK1696,复锐医疗科技,Sisram Medical Ltd,以色列,--,--,352,2017-09-19,--,,医疗器械,设计、研发及生产能量源医疗美容器械。
1357,HK1697,山东国信,山东省国际信托股份有限公司,--,--,--,202,2017-12-08,--,,--,于中国供应综合金融服务及财富管理服务。
1358,HK1698,博士蛙国际,博士蛙国际控股有限公司,开曼群岛,--,--,2815,2010-09-29,--,,童装,于中国开发及零售儿童消费品，包括儿童服装、儿童家居用品及儿童快速消费品。
1359,HK1699,普甜食品,中国普甜食品控股有限公司,开曼群岛,--,--,612,2012-07-13,--,,肉制品,生猪养殖、生猪屠宰、猪肉销售及冻肉销售。
1360,HK1700,华地国际控股,华地国际控股有限公司,开曼群岛,--,--,8314,2010-10-21,--,,百货商城,经营位于中国的百货店及超市。
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1361,HK1702,东光化工,东光化工有限公司,开曼群岛,--,--,1304,2017-07-11,--,,化工用品,生产及销售尿素及其他副产品包括甲醇、液体二氧化碳及液态天然气。
1362,HK1703,首沣控股,--,--,--,--,--,2019-02-15,--,,--,--
1363,HK1705,宾仕国际,--,--,--,--,--,2018-03-14,--,,--,--
1364,HK1706,双运控股,双运控股有限公司,--,--,--,512,2017-11-15,--,,--,提供道路工程服务及建筑机械租赁服务。
1365,HK1707,致浩达控股,致浩达控股有限公司,--,--,--,110,2017-10-12,--,,--,承接斜坡工程及进行场地勘测工程。
1366,HK1708,三宝科技,南京三宝科技股份有限公司,中国南京市,--,--,357,2004-06-09,--,,信息化服务,为智能交通，海关物流等应用领域提供基于视频识别及射频识别技术的全面解决方案。
1367,HK1709,云裳衣,云裳衣控股有限公司,开曼群岛,--,--,34,2015-10-07,--,,服装配套,从事服装销售业务，并向客户提供供应链管理总体解决方案。
1368,HK1710,致丰工业电子,致丰工业电子集团有限公司,--,--,--,1652,2017-11-23,--,,--,制造及销售专门订制工业电子零件及产品。
1369,HK1711,欧化,欧化国际有限公司,--,--,--,135,2018-01-29,--,,--,于香港从事家俬零售业务。
1370,HK1712,龙资源,--,--,--,--,--,2018-11-05,--,,--,--
1371,HK1713,四川能投发展,--,--,--,--,--,2018-12-28,--,,--,--
1372,HK1715,米技国际控股,--,--,--,--,--,2018-07-16,--,,--,--
1373,HK1716,毛记葵涌,--,--,--,--,--,2018-03-28,--,,--,--
1374,HK1717,澳优,澳优乳业股份有限公司,开曼群岛,--,--,2757,2009-10-08,--,,乳制品,生产、营销及分销婴幼儿配方奶粉产品。在荷兰从事乳制品业，业务包括研究及开发、牛奶收集、加工、生产、包装、营销及销售乳制品。
1375,HK1718,宏基集团控股,宏基集团控股有限公司,开曼群岛,--,--,144,2015-08-11,--,,建筑工程,于香港提供地基建筑;及土地勘测服务。
1376,HK1719,中国通商集团,--,--,--,--,--,2005-09-16,--,,--,--
1377,HK1720,普天通信集团,普天通信集团有限公司,--,--,--,349,2017-11-09,--,,--,制造及销售光缆、通信铜缆及综合布线产品。
1378,HK1721,FSM HOLDINGS,--,--,--,--,--,2018-07-16,--,,--,--
1379,HK1722,建鹏控股,建鹏控股有限公司,--,--,--,76,2017-12-15,--,,--,从事提供(i)建筑及配套服务;及(ii)急修服务。
1380,HK1723,港亚控股,--,--,--,--,--,2018-09-27,--,,--,--
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1381,HK1725,恒达科技控股,--,--,--,--,--,2018-08-16,--,,--,--
1382,HK1726,HKE HOLDINGS,--,--,--,--,--,2018-04-18,--,,--,--
1383,HK1727,河北建设,河北建设集团股份有限公司,--,--,--,5386,2017-12-15,--,,--,主要从事为房屋建筑和基础设施建设项目的工程承包业务提供集成解决方案。
1384,HK1728,正通汽车,中国正通汽车服务控股有限公司,开曼群岛,--,--,9343,2010-12-10,--,,汽车经销,在中国从事4S经销业务、汽车相关物流业务、润滑油贸易业务及金融服务。
1385,HK1729,汇聚科技,--,--,--,--,--,2018-02-13,--,,--,--
1386,HK1730,LHN,贤能集团有限公司,--,--,--,409,2017-12-29,--,,--,提供房地产管理及物流服务。
1387,HK1731,其利工业集团,--,--,--,--,--,2018-07-13,--,,--,--
1388,HK1733,易大宗,易大宗控股有限公司,英属维京群岛,--,--,195,2010-10-11,--,,煤炭,从事焦煤及其他产品的加工及买卖以及提供物流服务。
1389,HK1735,泓盈控股,--,--,--,--,--,2018-03-29,--,,--,--
1390,HK1736,中国育儿网络,--,--,--,--,--,2015-07-08,--,,--,--
1391,HK1737,亚洲实业集团,--,--,--,--,--,2018-03-14,--,,--,--
1392,HK1738,飞尚无烟煤,飞尚无烟煤资源有限公司,英属维京群岛,--,--,373,2014-01-22,--,,煤炭,于中国从事无烟煤矿的建设及开发、无烟煤开采及销售及无烟煤贸易。
1393,HK1739,齐屹科技,--,--,--,--,--,2018-07-12,--,,--,--
1394,HK1741,成志控股,--,--,--,--,--,2018-10-16,--,,--,--
1395,HK1742,HPC HOLDINGS,--,--,--,--,--,2018-05-11,--,,--,--
1396,HK1743,苍南仪表,--,--,--,--,--,2019-01-04,--,,--,--
1397,HK1746,万顺集团控股,--,--,--,--,--,2018-07-11,--,,--,--
1398,HK1748,信源企业集团,--,--,--,--,--,2018-09-26,--,,--,--
1399,HK1749,杉杉品牌,--,--,--,--,--,2018-06-27,--,,--,--
1400,HK1750,全达电器集团控股,--,--,--,--,--,2018-05-11,--,,--,--
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
1401,HK1751,景联集团,--,--,--,--,--,2016-12-16,--,,--,--
1402,HK1752,澳洲成峰高教,--,--,--,--,--,2018-05-11,--,,--,--
1403,HK1755,新城悦,--,--,--,--,--,2018-11-06,--,,--,--
1404,HK1757,俊裕地基,--,--,--,--,--,2018-06-07,--,,--,--
1405,HK1758,博骏教育,--,--,--,--,--,2018-07-31,--,,--,--
1406,HK1759,中油洁能控股,--,--,--,--,--,2018-12-28,--,,--,--
1407,HK1760,英恒科技,--,--,--,--,--,2018-07-12,--,,--,--
1408,HK1761,宝宝树集团,--,--,--,--,--,2018-11-27,--,,--,--
1409,HK1762,万咖壹联,--,--,--,--,--,2018-12-21,--,,--,--
